Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
SVC,0.6610169491525424,0.6426705370101596,0.6426705370101596,0.6482432241607365,0.36176323890686035
GaussianNB,0.652542372881356,0.6358490566037736,0.6358490566037736,0.6418777014919622,0.021381855010986328
NearestCentroid,0.6313559322033898,0.624455732946299,0.624455732946299,0.6298944219684055,0.022233963012695312
LinearSVC,0.6228813559322034,0.6237300435413643,0.6237300435413643,0.6238525585201641,0.1624588966369629
BernoulliNB,0.6313559322033898,0.6227140783744558,0.6227140783744558,0.6287503628894118,0.026018857955932617
SGDClassifier,0.6313559322033898,0.6183599419448476,0.6183599419448476,0.6248651151128233,0.04036211967468262
RandomForestClassifier,0.6398305084745762,0.6182148040638606,0.6182148040638606,0.6211821104462641,0.8511197566986084
ExtraTreesClassifier,0.635593220338983,0.6178519593613934,0.6178519593613934,0.6231690013672833,0.22438979148864746
LogisticRegression,0.614406779661017,0.6134252539912917,0.6134252539912918,0.6152349348258939,0.028209924697875977
NuSVC,0.6228813559322034,0.6115384615384616,0.6115384615384616,0.6180150836945796,0.3228800296783447
PassiveAggressiveClassifier,0.6101694915254238,0.6104499274310595,0.6104499274310595,0.6111528477630173,0.09422802925109863
AdaBoostClassifier,0.614406779661017,0.6064586357039188,0.6064586357039188,0.6123095909042517,1.9715712070465088
Perceptron,0.6016949152542372,0.6010159651669085,0.6010159651669086,0.602614522953506,0.04059481620788574
LGBMClassifier,0.6101694915254238,0.5973875181422351,0.5973875181422351,0.6037883373688459,0.8317282199859619
XGBClassifier,0.6059322033898306,0.5961538461538461,0.5961538461538461,0.6024432087799773,0.826467752456665
RidgeClassifierCV,0.5847457627118644,0.5891146589259797,0.5891146589259796,0.5853423923631406,0.11421799659729004
BaggingClassifier,0.559322033898305,0.5608127721335268,0.5608127721335268,0.5604317345108355,2.4215853214263916
LinearDiscriminantAnalysis,0.5550847457627118,0.5569666182873729,0.5569666182873729,0.5561647342428346,0.13653135299682617
KNeighborsClassifier,0.5466101694915254,0.5492743105950653,0.5492743105950653,0.547579734604299,0.0435490608215332
CalibratedClassifierCV,0.5889830508474576,0.5485486211901306,0.5485486211901306,0.5064861239275822,0.5265748500823975
DecisionTreeClassifier,0.5466101694915254,0.5423076923076924,0.5423076923076924,0.5467991949252393,0.4214968681335449
QuadraticDiscriminantAnalysis,0.5084745762711864,0.5120464441219158,0.5120464441219159,0.509180790960452,0.0899052619934082
RidgeClassifier,0.5,0.5017416545718433,0.5017416545718433,0.5011504170261719,0.031707048416137695
ExtraTreeClassifier,0.5127118644067796,0.5010885341074021,0.5010885341074021,0.50744996206581,0.019997835159301758
LabelSpreading,0.4491525423728814,0.5,0.5,0.27842204381009017,0.03116011619567871
LabelPropagation,0.4491525423728814,0.5,0.5,0.27842204381009017,0.03179192543029785
DummyClassifier,0.5508474576271186,0.5,0.5,0.3913124015930351,0.01737189292907715
